duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos,in_deg_start,out_deg_start,betweenness_start,closeness_start,pagerank_start,in_deg_end,out_deg_end,betweenness_end,closeness_end,pagerank_end,st_name,st_lat,st_lon,end_name,end_lat,end_lon,dist_km,avg_wind,precip,snow,snow_ground,max_temp,min_temp
3,3114,3032,365,2024,6,13,9,36,2024,6,13,9,39,0,0,0,1,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.08544303797468354,0.11708860759493671,0.005143110468736612,0.4217390040126388,0.004293024771631863,0.16772151898734178,0.1550632911392405,0.012214966557181977,0.457467723621683,0.009400800842337884,22nd & Federal,39.93775,-75.18012,23rd & South,39.94527,-75.17971,0.8369160897499122,7.16,0.0,0.0,0.0,87,64
5,3256,3000,365,2025,4,1,7,1,2025,4,1,7,6,1,0,0,1,0,1,1,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.10443037974683544,0.12974683544303797,0.011728527369454131,0.42303466915553484,0.006599540325723703,0.22468354430379747,0.0,0.0,0.4958124423859523,0.012780902074867902,23rd & Chestnut,39.95269,-75.17779,Virtual Station,,,,14.09,0.16,0.0,0.0,62,44
8,3154,3296,30,2022,12,11,7,52,2022,12,11,8,0,1,0,1,0,0,1,6,1,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.11075949367088607,0.12658227848101267,0.012631069172540041,0.4296342739785541,0.006095563439563387,0.06329113924050633,0.08860759493670886,0.005441062846771859,0.39854641044899153,0.003808915021349196,12th & Callowhill,39.95924,-75.15821,16th & Chestnut,39.95134,-75.16758,1.187230666356029,7.61,0.1,0.0,0.0,43,37
15,3124,3099,1,2021,9,10,7,42,2021,9,10,7,57,0,1,0,0,0,1,4,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.07278481012658228,0.10126582278481013,0.007099774928848825,0.39454952667658044,0.004253384383791642,0.06329113924050633,0.06329113924050633,0.003000410365180166,0.4055899405305643,0.002980371679392955,Race Street Pier,39.95367,-75.13956,4th & Washington,39.93401,-75.15094,2.391691173628372,10.07,0.0,0.0,0.0,77,62
18,3073,3107,365,2022,7,28,13,30,2022,7,28,13,48,1,0,0,1,0,1,3,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.08544303797468354,0.0981012658227848,0.013602823040960858,0.4104255881076798,0.005310120547711891,0.0189873417721519,0.0189873417721519,0.0004836778072675518,0.33543918345950446,0.0012861280149247306,9th & Spring Garden,39.96143,-75.15242,33rd & Reservoir,39.98203,-75.18866,3.8449916331273375,9.62,0.25,0.0,0.0,93,74
25,3050,3037,1,2021,6,11,20,14,2021,6,11,20,39,0,1,0,0,0,1,4,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998,0.056962025316455694,0.056962025316455694,0.002075935518074276,0.3934222423146474,0.0028411299973579523,0.11708860759493671,0.13291139240506328,0.018882651095998206,0.43575248357634994,0.0071824727322832935,,,,Pennsylvania Convention Center,39.95424,-75.16138,,10.74,0.31,0.0,0.0,67,63
11,3066,3052,30,2021,6,11,14,25,2021,6,11,14,36,0,0,1,0,0,1,4,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.14556962025316456,0.14556962025316456,0.015047935056206956,0.45072924651432594,0.008075355559572124,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,19th & Lombard,39.94561,-75.17348,9th & Locust,39.94732,-75.15695,1.4219036945019026,10.74,0.31,0.0,0.0,67,63
4,3155,3052,30,2022,7,12,9,33,2022,7,12,9,37,1,0,1,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.06962025316455696,0.11392405063291139,0.003392676678905216,0.39854641044899153,0.0037232034540751477,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,7th & Fitzwater,39.94018,-75.15442,9th & Locust,39.94732,-75.15695,0.8227071324798146,12.75,0.0,0.0,0.0,93,70
12,3016,3050,365,2021,10,1,18,54,2021,10,1,19,6,0,0,0,1,0,1,4,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.015822784810126583,0.02531645569620253,0.0038130690915317727,0.34904381447433863,0.0010995560339266187,0.056962025316455694,0.056962025316455694,0.002075935518074276,0.3934222423146474,0.0028411299973579523,"11th & Poplar, John F. Street Community Center",39.96892,-75.1547,,,,,6.26,0.0,0.0,0.0,69,50
10,3028,3382,30,2025,1,27,17,27,2025,1,27,17,37,1,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.1550632911392405,0.18670886075949367,0.025304648069234558,0.45072924651432594,0.010101805333423607,0.0379746835443038,0.056962025316455694,0.003941482924499432,0.38788108397218757,0.002316656213932676,4th & Bainbridge,39.94061,-75.14958,Walnut & Rittenhouse,39.95038,-75.17309,2.279686070769685,9.17,0.0,0.0,0.0,46,23
10,3204,3190,30,2020,9,11,17,45,2020,9,11,17,55,0,0,1,0,0,1,4,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.09177215189873418,0.08544303797468354,0.005438739816348289,0.42303466915553484,0.0053770868118126714,0.11075949367088607,0.11075949367088607,0.004869682229660605,0.43644305803526645,0.006213867442998742,17th & Green,39.96437,-75.16582,,,,,9.4,0.0,0.0,0.0,79,69
10,3010,3164,30,2025,10,9,22,38,2025,10,9,22,48,1,0,1,0,0,1,3,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.1930379746835443,0.20569620253164556,0.02909026878757735,0.4748199476211261,0.012977790839083578,0.0759493670886076,0.10759493670886076,0.010637041162013125,0.3951155948640648,0.004682522233793515,15th & Spruce,39.94711,-75.16618,12th & Passyunk,39.92814,-75.16515,2.111194909820969,8.72,0.0,0.0,0.0,66,49
7,3034,3030,365,2025,2,6,18,24,2025,2,6,18,31,1,0,0,1,0,1,3,0,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.11708860759493671,0.10443037974683544,0.015138058024280046,0.4323321344117004,0.006676700414379995,0.11075949367088607,0.10126582278481013,0.009323515220505852,0.4323321344117004,0.006628543327131126,11th & Reed,39.93315,-75.16248,,,,,6.93,0.28,0.0,0.0,39,31
15,3337,3026,30,2024,12,14,9,27,2024,12,14,9,42,1,0,1,0,0,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.02531645569620253,0.0189873417721519,0.0017894040163517655,0.34424446202531644,0.0018638043307205967,0.08860759493670886,0.12341772151898733,0.008404166113012097,0.4067881382869323,0.004668031057426519,6th & Master,39.97318,-75.14612,2nd & Lombard,39.94182,-75.1455,3.487473291659034,6.71,0.0,0.0,0.0,37,22
23,3182,3047,1,2023,2,5,14,10,2023,2,5,14,33,1,1,0,0,0,1,6,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.10443037974683544,0.10443037974683544,0.00568414778808999,0.43575248357634994,0.005167045866355344,0.10759493670886076,0.09177215189873418,0.010129454535263668,0.42565003032496623,0.006976213091855863,,,,"Independence Mall, NPS",39.95073,-75.14947,,8.5,0.0,0.0,0.0,52,25
5,3039,3008,365,2023,4,17,11,9,2023,4,17,11,14,0,0,0,1,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.056962025316455694,0.04746835443037974,0.00636823640048256,0.38897679324894513,0.003656276134928919,0.05379746835443038,0.0379746835443038,0.003584094154867401,0.3571926973025333,0.003802525604396237,Broad & Girard,39.97157,-75.15993,Temple University Station,39.98081,-75.15067,1.2954635899653166,12.97,0.09,0.0,0.0,68,54
10,3166,3275,30,2023,5,18,17,4,2023,5,18,17,14,0,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.08227848101265822,0.05063291139240506,0.0075937939238680625,0.4043987806464804,0.005181572007254702,0.015822784810126583,0.012658227848101266,0.0004235085265754874,0.31083021401834443,0.0017513818010916806,Frankford & Belgrade,39.97195,-75.13445,York & Aramingo,39.97576,-75.12157,1.1764689877780325,6.93,0.0,0.0,0.0,69,44
75,3057,3057,30,2020,4,25,15,8,2020,4,25,16,23,0,0,1,0,0,0,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15,0.14240506329113925,0.1518987341772152,0.024906231969889718,0.44418640261331155,0.010796786482702155,0.14240506329113925,0.1518987341772152,0.024906231969889718,0.44418640261331155,0.010796786482702155,Philadelphia Museum of Art,39.96439,-75.17987,Philadelphia Museum of Art,39.96439,-75.17987,0.0,4.92,0.02,0.0,0.0,68,43
11,3244,3205,30,2022,7,5,8,47,2022,7,5,8,58,0,0,1,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.08860759493670886,0.11075949367088607,0.010352493220124796,0.4122688167967862,0.004811916497619102,0.11075949367088607,0.10443037974683544,0.014075163470380072,0.4316544978373874,0.006012498607775053,,,,17th & JFK,39.95405,-75.16783,,9.62,0.13,0.0,0.0,89,71
6,3020,3032,365,2025,8,14,7,7,2025,8,14,7,13,0,0,0,1,0,1,3,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.12974683544303797,0.12341772151898733,0.009817688000207358,0.44133905387861083,0.007762364619039785,0.16772151898734178,0.1550632911392405,0.012214966557181977,0.457467723621683,0.009400800842337884,University City Station,39.94855,-75.19007,23rd & South,39.94527,-75.17971,0.9554997500245078,4.25,0.0,0.0,0.0,91,74
8,3073,3261,30,2022,9,22,17,7,2022,9,22,17,15,1,0,1,0,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.08544303797468354,0.0981012658227848,0.013602823040960858,0.4104255881076798,0.005310120547711891,0.05063291139240506,0.060126582278481014,0.006269021462153451,0.3772542049592509,0.0033560396552563556,9th & Spring Garden,39.96143,-75.15242,2nd & Brown,39.96304,-75.14099,0.9904620123240357,12.3,0.04,0.0,0.0,82,60
7,3022,3071,30,2021,8,25,17,36,2021,8,25,17,43,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.18987341772151897,0.14556962025316456,0.025021295370292247,0.4551992886285176,0.01133969313949494,0.028481012658227847,0.04113924050632911,0.0007954780892945305,0.36524611355471237,0.002038322052085709,Amtrak 30th Street Station,39.95472,-75.18323,,,,,4.25,0.0,0.0,0.0,94,73
5,3011,3208,30,2021,11,16,11,49,2021,11,16,11,54,1,0,1,0,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384,0.03164556962025317,0.028481012658227847,0.0012091570201425636,0.36427985399504387,0.0019079425257448347,0.13291139240506328,0.16455696202531644,0.02011343665824036,0.43852797710231395,0.009291274395789166,,,,34th & Spruce,39.95048,-75.19324,,7.83,0.0,0.0,0.0,50,34
6,3264,3063,365,2023,12,27,17,4,2023,12,27,17,10,1,0,0,1,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.08227848101265822,0.06329113924050633,0.0035004714720447707,0.4116525704338612,0.004035582177033001,0.08860759493670886,0.10759493670886076,0.005631415964659596,0.40981483574442434,0.005010221580467768,8th & Spruce,39.94571,-75.15508,17th & Pine,39.94633,-75.1698,1.2567363971097631,8.5,1.48,0.0,0.0,52,45
7,3338,3112,30,2025,8,30,4,56,2025,8,30,5,3,1,0,1,0,0,1,5,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.006329113924050633,0.00949367088607595,0.001827779767315468,0.2740254424082121,0.0008589959465785148,0.05063291139240506,0.04113924050632911,0.013199408176770384,0.3751983237333149,0.003253599865617833,54th & Cedar,39.95098,-75.23035,48th & Spruce,39.95373,-75.21825,1.0757745473012241,6.93,0.0,0.0,0.0,77,57
6,3304,3099,30,2025,7,15,13,21,2025,7,15,13,27,1,0,1,0,0,1,1,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386,0.06645569620253164,0.05379746835443038,0.002574359513010387,0.3979704763298456,0.0032413280727455612,0.06329113924050633,0.06329113924050633,0.003000410365180166,0.4055899405305643,0.002980371679392955,7th & South,39.94234,-75.15399,4th & Washington,39.93401,-75.15094,0.9620624285697573,4.7,0.0,0.0,0.0,90,75
15,3107,3021,365,2025,3,20,14,23,2025,3,20,14,38,1,0,0,1,0,1,3,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.0189873417721519,0.0189873417721519,0.0004836778072675518,0.33543918345950446,0.0012861280149247306,0.10126582278481013,0.12974683544303797,0.024911613773329764,0.4316544978373874,0.007084757006065566,33rd & Reservoir,39.98203,-75.18866,18th & JFK,39.9539,-75.16902,3.547561999015344,10.29,0.58,0.0,0.0,72,45
13,3037,3077,30,2025,4,26,12,3,2025,4,26,12,16,1,0,1,0,0,1,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.11708860759493671,0.13291139240506328,0.018882651095998206,0.43575248357634994,0.0071824727322832935,0.04746835443037974,0.05379746835443038,0.006375556257004207,0.37215617516250427,0.002545778586431045,Pennsylvania Convention Center,39.95424,-75.16138,17th & Girard,39.97207,-75.16351,1.99089892561899,14.32,0.03,0.0,0.0,75,53
19,3319,3236,30,2025,11,8,12,37,2025,11,8,12,56,0,0,1,0,0,1,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0,0.012658227848101266,0.028481012658227847,0.0034295698380443626,0.3046411168365632,0.0013611351033188462,0.06962025316455696,0.05063291139240506,0.00206267731266409,0.40799343647444913,0.003496753889369259,Penn Treaty Park,39.96672,-75.12964,24th & Pennsylvania ,39.96566,-75.17765,4.09322559527948,6.49,0.09,0.0,0.0,69,53
35,3100,3100,365,2023,2,9,17,53,2023,2,9,18,28,0,0,0,1,0,0,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.13924050632911392,0.11708860759493671,0.0179144085027013,0.4296342739785541,0.01046312798753414,0.13924050632911392,0.11708860759493671,0.0179144085027013,0.4296342739785541,0.01046312798753414,Moyamensing & Tasker,39.92777,-75.15103,Moyamensing & Tasker,39.92777,-75.15103,0.0,6.93,0.0,0.0,0.0,61,32
13,3205,3034,30,2023,10,31,17,29,2023,10,31,17,42,0,0,1,0,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.11075949367088607,0.10443037974683544,0.014075163470380072,0.4316544978373874,0.006012498607775053,0.11708860759493671,0.10443037974683544,0.015138058024280046,0.4323321344117004,0.006676700414379995,17th & JFK,39.95405,-75.16783,11th & Reed,39.93315,-75.16248,2.3683060589453784,8.5,0.11,0.0,0.0,53,45
6,3049,3052,365,2025,6,24,7,7,2025,6,24,7,13,0,0,0,1,0,1,1,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.0759493670886076,0.06645569620253164,0.002924758388537375,0.4055899405305643,0.004942813737751379,0.14556962025316456,0.17721518987341772,0.014709583744220257,0.4463461420101347,0.00891641927471889,Foglietta Plaza,39.94509,-75.1425,9th & Locust,39.94732,-75.15695,1.256533523350355,6.49,0.0,0.0,0.0,101,80
3,3264,3363,30,2025,10,1,14,3,2025,10,1,14,6,1,0,1,0,0,1,2,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.08227848101265822,0.06329113924050633,0.0035004714720447707,0.4116525704338612,0.004035582177033001,0.05063291139240506,0.04746835443037974,0.0015012776380867437,0.38038062102244913,0.002854351664767737,8th & Spruce,39.94571,-75.15508,13th & Spruce,39.94655,-75.16263,0.6503602132110743,10.07,0.0,0.0,0.0,74,57
8,3238,3304,1,2023,5,29,14,9,2023,5,29,14,17,0,1,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004,0.10759493670886076,0.08227848101265822,0.006100420954244622,0.42045125132863076,0.0062554507281361695,0.06645569620253164,0.05379746835443038,0.002574359513010387,0.3979704763298456,0.0032413280727455612,Aramingo & Cumberland,39.97674,-75.11995,7th & South,39.94234,-75.15399,4.800906324713376,9.17,0.0,0.0,0.0,82,58
9,3064,3382,1,2025,5,25,17,39,2025,5,25,17,48,1,0,0,0,1,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388,0.12658227848101267,0.10759493670886076,0.00896141155833347,0.4399290249524811,0.006946987723129253,0.0379746835443038,0.056962025316455694,0.003941482924499432,0.38788108397218757,0.002316656213932676,"18th & Washington, Chew Playground",39.9384,-75.17327,Walnut & Rittenhouse,39.95038,-75.17309,1.3322035990423038,10.07,0.0,0.0,0.0,71,52
12,3012,3159,30,2025,7,1,10,47,2025,7,1,10,59,0,0,1,0,0,1,1,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001,0.12025316455696203,0.1360759493670886,0.008833413723297783,0.4350640910272562,0.007534057283406581,0.08544303797468354,0.07278481012658228,0.00465623701215224,0.3979704763298456,0.00551476276965926,21st & Catharine,39.94218,-75.17747,38th & Spruce,39.95121,-75.19962,2.1385864417066855,7.61,0.79,0.0,0.0,93,74
6,3041,3070,30,2021,11,10,16,46,2021,11,10,16,52,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992,0.07278481012658228,0.060126582278481014,0.007169764847498786,0.39625261815863766,0.0037737122452548458,0.015822784810126583,0.03481012658227848,0.00025054849848735124,0.3455402379175071,0.0010876575980272273,"Girard Station, MFL",39.96849,-75.13546,,,,,6.04,0.0,0.0,0.0,68,47
5,3204,3051,30,2024,12,6,22,58,2024,12,6,23,3,0,0,1,0,0,1,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991,0.09177215189873418,0.08544303797468354,0.005438739816348289,0.42303466915553484,0.0053770868118126714,0.10759493670886076,0.0981012658227848,0.01204714584600589,0.4316544978373874,0.006489931288421815,17th & Green,39.96437,-75.16582,23rd & Fairmount,39.96744,-75.17507,0.859049522602408,13.87,0.0,0.0,0.0,37,28
9,3396,3349,30,2025,7,13,18,12,2025,7,13,18,21,0,0,1,0,0,1,6,1,-1.0,-1.8369701987210292e-16,-0.4338837391175575,-0.9009688679024194,3.6739403974420594e-16,-1.0,0.00949367088607595,0.012658227848101266,0.0006518394242506695,0.31911421740469664,0.0008739408537712552,0.0189873417721519,0.0189873417721519,0.00036044710110629934,0.3553491220906492,0.0013219188216838898,21st & Passyunk,39.92327,-75.1821,25th & Wharton,39.93651,-75.18621,1.5133569982375028,5.14,0.0,0.0,0.0,92,75
58,3165,3165,30,2020,11,7,9,17,2020,11,7,10,15,0,0,1,0,0,0,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.0759493670886076,0.08227848101265822,0.005824538205275768,0.4104255881076798,0.003926295864714959,0.0759493670886076,0.08227848101265822,0.005824538205275768,0.4104255881076798,0.003926295864714959,24th & Race SRT,39.95819,-75.1782,24th & Race SRT,39.95819,-75.1782,0.0,5.37,0.0,0.0,0.0,75,47
13,3010,3208,365,2024,3,14,9,18,2024,3,14,9,31,1,0,0,1,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210292e-16,0.1930379746835443,0.20569620253164556,0.02909026878757735,0.4748199476211261,0.012977790839083578,0.13291139240506328,0.16455696202531644,0.02011343665824036,0.43852797710231395,0.009291274395789166,15th & Spruce,39.94711,-75.16618,34th & Spruce,39.95048,-75.19324,2.336944489412345,5.59,0.0,0.0,0.0,77,45
13,3030,3059,365,2024,8,13,8,38,2024,8,13,8,51,1,0,0,1,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004,0.11075949367088607,0.10126582278481013,0.009323515220505852,0.4323321344117004,0.006628543327131126,0.11708860759493671,0.14873417721518986,0.02303578081160829,0.4323321344117004,0.0066010551554509375,,,,"Spring Garden Station, BSL",39.96244,-75.16121,,7.16,0.0,0.0,0.0,83,63
