duration,start_station,end_station,plan_duration,st_year,st_month,st_day,st_hour,st_minute,end_year,end_month,end_day,end_hour,end_minute,bike_electric,pass_daypass,pass_indego30,pass_indego365,pass_walkup,trip_oneway,day_of_week,is_weekend,st_hr_sin,st_hr_cos,st_day_sin,st_day_cos,st_yr_sin,st_yr_cos
2,3078,3078,30,2025,2,21,20,54,2025,2,21,20,56,0,0,1,0,0,0,4,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
16,3052,3207,30,2021,10,15,12,59,2021,10,15,13,15,0,0,1,0,0,1,4,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
16,3164,3301,365,2024,11,19,8,49,2024,11,19,9,5,1,0,0,1,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
16,3098,3098,30,2022,4,21,1,25,2022,4,21,1,41,0,0,1,0,0,0,3,0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387
24,3054,3292,30,2025,3,9,18,53,2025,3,9,19,17,1,0,1,0,0,1,6,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
9,3102,3021,30,2022,5,16,5,52,2022,5,16,6,1,0,0,1,0,0,1,0,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387
3,3072,3069,365,2024,1,4,17,36,2024,1,4,17,39,0,0,0,1,0,1,3,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
15,3121,3063,30,2021,10,11,12,45,2021,10,11,13,0,1,0,1,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
21,3088,3007,30,2021,10,5,8,13,2021,10,5,8,34,0,0,1,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
5,3097,3327,30,2023,8,27,13,13,2023,8,27,13,18,1,0,1,0,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
8,3203,3255,30,2022,5,1,9,25,2022,5,1,9,33,1,0,1,0,0,1,6,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
57,3250,3345,1,2024,11,17,17,9,2024,11,17,18,6,1,1,0,0,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
8,3086,3045,30,2020,9,26,17,33,2020,9,26,17,41,0,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
31,3248,3253,1,2022,6,11,23,24,2022,6,11,23,55,0,1,0,0,0,1,5,1,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378
6,3169,3055,365,2020,6,13,15,34,2020,6,13,15,40,1,0,0,1,0,1,5,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
6,3074,3272,30,2026,3,24,11,51,2026,3,24,11,57,1,0,1,0,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
6,3345,3346,30,2025,8,12,7,51,2025,8,12,7,57,1,0,1,0,0,1,1,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
16,3102,3078,30,2022,4,2,13,35,2022,4,2,13,51,0,0,1,0,0,1,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
10,3010,3068,30,2025,9,24,17,14,2025,9,24,17,24,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
45,3185,3043,30,2020,11,4,17,39,2020,11,4,18,24,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
26,3245,3245,1,2025,9,10,20,34,2025,9,10,21,0,1,0,0,0,1,0,2,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
5,3033,3046,30,2023,2,16,2,35,2023,2,16,2,40,0,0,1,0,0,1,3,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001
28,3057,3015,1,2020,9,27,11,43,2020,9,27,12,11,0,1,0,0,0,1,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
9,3114,3020,30,2024,12,23,10,39,2024,12,23,10,48,1,0,1,0,0,1,0,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
7,3010,3304,30,2023,11,8,18,10,2023,11,8,18,17,0,0,1,0,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
7,3202,3014,30,2022,9,13,17,54,2022,9,13,18,1,0,0,1,0,0,1,1,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
12,3246,3006,30,2024,4,10,9,19,2024,4,10,9,31,1,0,1,0,0,1,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
20,3301,3057,30,2023,9,22,14,14,2023,9,22,14,34,1,0,1,0,0,1,4,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
3,3116,3060,30,2021,10,8,15,46,2021,10,8,15,49,0,0,1,0,0,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
3,3208,3020,1,2025,11,20,19,14,2025,11,20,19,17,1,0,0,0,1,1,3,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
8,3059,3047,365,2022,8,14,18,37,2022,8,14,18,45,1,0,0,1,0,1,6,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
15,3054,3152,30,2022,6,5,15,42,2022,6,5,15,57,1,0,1,0,0,1,6,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
21,3121,3045,365,2022,7,9,19,42,2022,7,9,20,3,1,0,0,1,0,1,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
40,3203,3121,30,2020,5,10,20,33,2020,5,10,21,13,1,0,1,0,0,1,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
16,3068,3311,30,2023,12,13,17,49,2023,12,13,18,5,0,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
34,3164,3183,30,2024,4,24,18,31,2024,4,24,19,6,0,0,1,0,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
5,3185,3101,365,2020,2,12,18,1,2020,2,12,18,6,0,0,0,1,0,1,2,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
37,3359,3328,30,2024,4,15,18,19,2024,4,15,18,56,1,0,1,0,0,1,0,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
52,3249,3249,30,2025,7,28,19,59,2025,7,28,20,51,0,0,1,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
46,3115,3102,30,2020,11,27,14,53,2020,11,27,15,39,0,0,1,0,0,1,4,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
8,3074,3022,365,2024,9,17,5,33,2024,9,17,5,41,1,0,0,1,0,1,1,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387
15,3074,3063,30,2020,9,27,12,33,2020,9,27,12,48,1,0,1,0,0,1,6,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
5,3010,3295,30,2023,12,31,10,0,2023,12,31,10,5,0,0,1,0,0,1,6,1,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
21,3049,3075,1,2025,6,21,13,0,2025,6,21,13,21,0,1,0,0,0,1,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
76,3020,3020,30,2020,5,16,13,48,2020,5,16,15,4,1,0,1,0,0,0,5,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
6,3028,3052,365,2022,5,26,7,17,2022,5,26,7,23,0,0,0,1,0,1,3,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
20,3100,3182,1,2024,12,12,7,21,2024,12,12,7,41,0,0,0,0,1,1,3,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
13,3045,3045,30,2022,7,21,20,37,2022,7,21,20,50,0,0,1,0,0,0,3,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
56,3157,3157,30,2021,7,21,19,12,2021,7,21,20,8,1,0,1,0,0,0,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
15,3102,3047,30,2020,2,6,8,25,2020,2,6,8,40,0,0,1,0,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
7,3168,3029,30,2023,6,12,9,23,2023,6,12,9,30,1,0,1,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
2,3077,3115,30,2024,8,25,11,24,2024,8,25,11,26,1,0,1,0,0,1,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
23,3294,3246,365,2024,10,6,17,6,2024,10,6,17,29,1,0,0,1,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
2,3020,3038,365,2024,11,5,11,53,2024,11,5,11,55,1,0,0,1,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
33,3111,3111,1,2024,9,22,19,26,2024,9,22,19,59,1,0,0,0,1,0,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
7,3054,3121,30,2022,8,11,23,48,2022,8,11,23,55,1,0,1,0,0,1,3,0,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378
49,3117,3101,30,2021,9,7,11,59,2021,9,7,12,48,1,0,1,0,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
15,3088,3275,30,2024,9,15,15,49,2024,9,15,16,4,0,0,1,0,0,1,6,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
11,3037,3169,30,2020,4,17,15,53,2020,4,17,16,4,0,0,1,0,0,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
7,3020,3170,30,2023,2,15,16,54,2023,2,15,17,1,0,0,1,0,0,1,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
3,3361,3064,30,2024,6,22,9,55,2024,6,22,9,58,1,0,1,0,0,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
5,3238,3007,365,2025,5,18,18,36,2025,5,18,18,41,1,0,0,1,0,1,6,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
9,3182,3182,30,2024,7,17,21,2,2024,7,17,21,11,1,0,1,0,0,0,2,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
16,3108,3107,30,2022,3,16,17,35,2022,3,16,17,51,1,0,1,0,0,1,2,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
12,3164,3363,1,2025,8,23,19,15,2025,8,23,19,27,1,0,0,0,1,1,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
3,3249,3365,30,2023,12,1,14,5,2023,12,1,14,8,1,0,1,0,0,1,4,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
48,3259,3207,30,2022,4,30,18,2,2022,4,30,18,50,0,0,1,0,0,1,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
4,3245,3243,30,2025,11,24,18,52,2025,11,24,18,56,1,0,1,0,0,1,0,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
31,3201,3047,1,2025,1,23,15,31,2025,1,23,16,2,1,1,0,0,0,1,3,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
12,3233,3012,30,2023,5,18,21,0,2023,5,18,21,12,1,0,1,0,0,1,3,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
4,3035,3067,30,2025,10,5,17,17,2025,10,5,17,21,1,0,1,0,0,1,6,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
7,3295,3244,365,2024,10,12,10,28,2024,10,12,10,35,0,0,0,1,0,1,5,1,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
10,3427,3097,30,2025,10,22,13,51,2025,10,22,14,1,1,0,1,0,0,1,2,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
19,3124,3169,1,2025,11,8,16,18,2025,11,8,16,37,1,0,0,0,1,1,5,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
7,3072,3266,30,2023,7,30,13,37,2023,7,30,13,44,0,0,1,0,0,1,6,1,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
6,3208,3022,30,2020,12,4,18,20,2020,12,4,18,26,0,0,1,0,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
6,3203,3333,30,2025,4,3,8,1,2025,4,3,8,7,1,0,1,0,0,1,3,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
10,3007,3007,30,2023,1,14,6,16,2023,1,14,6,26,0,0,1,0,0,0,5,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
6,3255,3333,365,2025,5,6,19,39,2025,5,6,19,45,1,0,0,1,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
44,3245,3300,30,2025,10,6,16,3,2025,10,6,16,47,0,0,1,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
37,3012,3012,365,2020,11,17,15,24,2020,11,17,16,1,0,0,0,1,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
6,3125,3032,30,2025,9,3,21,37,2025,9,3,21,43,1,0,1,0,0,1,2,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
11,3295,3034,365,2024,3,8,22,11,2024,3,8,22,22,0,0,0,1,0,1,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
9,3110,3019,30,2021,12,17,6,53,2021,12,17,7,2,0,0,1,0,0,1,4,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
5,3052,3030,30,2026,2,6,12,23,2026,2,6,12,28,1,0,1,0,0,1,4,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
42,3093,3057,30,2020,5,28,14,19,2020,5,28,15,1,0,0,1,0,0,1,3,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
5,3157,3394,30,2025,11,5,6,56,2025,11,5,7,1,0,0,1,0,0,1,2,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
14,3067,3241,365,2025,7,14,15,11,2025,7,14,15,25,1,0,0,1,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
19,3236,3264,30,2023,1,4,6,27,2023,1,4,6,46,0,0,1,0,0,1,2,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
4,3167,3201,365,2021,9,28,8,33,2021,9,28,8,37,0,0,0,1,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
8,3125,3028,365,2021,7,29,15,21,2021,7,29,15,29,0,0,0,1,0,1,3,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
16,3066,3169,30,2025,11,7,16,2,2025,11,7,16,18,1,0,1,0,0,1,4,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
12,3200,3373,30,2025,9,26,14,25,2025,9,26,14,37,0,0,1,0,0,1,4,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
5,3032,3168,30,2023,10,24,19,17,2023,10,24,19,22,1,0,1,0,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
17,3154,3057,1,2022,4,17,12,11,2022,4,17,12,28,1,1,0,0,0,1,6,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
7,3208,3032,30,2022,10,28,17,25,2022,10,28,17,32,0,0,1,0,0,1,4,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
7,3156,3301,30,2023,11,11,12,7,2023,11,11,12,14,0,0,1,0,0,1,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563148,-2.4492935982947064e-16,1.0
5,3075,3051,30,2023,12,11,13,35,2023,12,11,13,40,1,0,1,0,0,1,0,0,-0.2588190451025208,-0.9659258262890684,-0.781831482468029,0.6234898018587346,0.5,0.8660254037844386
3,3040,3342,365,2025,4,28,17,36,2025,4,28,17,39,1,0,0,1,0,1,0,0,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
6,3052,3069,365,2024,6,10,7,43,2024,6,10,7,49,1,0,0,1,0,1,0,0,0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388
5,3010,3163,30,2021,8,29,10,46,2021,8,29,10,51,1,0,1,0,0,1,6,1,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
15,3088,3167,30,2021,11,11,21,39,2021,11,11,21,54,1,0,1,0,0,1,3,0,-0.7071067811865477,0.7071067811865474,-7.34788079488412e-16,1.0,-1.0,-4.286263797015736e-16
8,3249,3259,30,2022,11,5,22,10,2022,11,5,22,18,0,0,1,0,0,1,5,1,-0.5000000000000004,0.8660254037844384,0.7818314824680271,0.6234898018587369,-0.8660254037844392,0.4999999999999991
3,3028,3026,30,2024,3,1,18,22,2024,3,1,18,25,1,0,1,0,0,1,4,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
3,3249,3035,30,2021,12,9,23,56,2021,12,9,23,59,1,0,1,0,0,1,3,0,-0.2588190451025215,0.965925826289068,0.9749279121818238,-0.2225209339563136,-0.5000000000000014,0.8660254037844378
7,3035,3022,30,2025,6,5,16,50,2025,6,5,16,57,1,0,1,0,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
18,3040,3185,30,2022,5,18,6,28,2022,5,18,6,46,0,0,1,0,0,1,2,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
5,3047,3250,30,2024,9,26,16,46,2024,9,26,16,51,0,0,1,0,0,1,3,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563138,0.8660254037844392,-0.4999999999999992
3,3066,3203,30,2021,6,23,19,28,2021,6,23,19,31,1,0,1,0,0,1,2,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
11,3039,3039,30,2020,10,3,14,45,2020,10,3,14,56,0,0,1,0,0,0,5,1,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
18,3029,3029,365,2024,5,2,18,58,2024,5,2,19,16,1,0,0,1,0,0,3,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
5,3238,3101,365,2025,2,4,18,7,2025,2,4,18,12,1,0,0,1,0,1,1,0,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
58,3068,3068,30,2023,5,15,8,8,2023,5,15,9,6,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
6,3192,3046,1,2021,5,20,15,45,2021,5,20,15,51,1,1,0,0,0,1,3,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
12,3287,3006,30,2023,5,6,8,30,2023,5,6,8,42,1,0,1,0,0,1,5,1,0.8660254037844387,-0.4999999999999998,0.7818314824680296,0.6234898018587337,-0.8660254037844385,-0.5000000000000004
5,3197,3158,30,2023,6,18,11,50,2023,6,18,11,55,0,0,1,0,0,1,6,1,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
8,3028,3100,30,2022,10,24,19,15,2022,10,24,19,23,0,0,1,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
14,3037,3322,30,2025,11,14,15,13,2025,11,14,15,27,0,0,1,0,0,1,4,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680284,0.6234898018587354,1.0,1.1943401194869637e-15
16,3375,3314,30,2024,5,18,18,16,2024,5,18,18,32,0,0,1,0,0,1,5,1,-1.0,-1.8369701987210294e-16,-0.4338837391175575,-0.9009688679024194,3.673940397442059e-16,-1.0
6,3308,3098,30,2024,8,5,14,14,2024,8,5,14,20,0,0,1,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
5,3052,3255,30,2024,8,27,19,9,2024,8,27,19,14,1,0,1,0,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
15,3169,3100,1,2024,5,26,19,28,2024,5,26,19,43,1,1,0,0,0,1,6,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.222520933956315,-0.4999999999999991,-0.8660254037844392
9,3034,3185,30,2024,8,10,9,55,2024,8,10,10,4,0,0,1,0,0,1,5,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
9,3054,3039,30,2021,2,8,14,38,2021,2,8,14,47,1,0,1,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-4.898587196589413e-16,1.0,0.8660254037844384,0.5000000000000004
26,3104,3039,1,2020,6,30,11,46,2020,6,30,12,12,1,1,0,0,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.4338837391175562,-0.90096886790242,-0.5000000000000004,0.8660254037844384
5,3248,3020,30,2026,3,20,10,0,2026,3,20,10,5,1,0,1,0,0,1,4,0,0.4999999999999999,-0.8660254037844387,0.4338837391175584,-0.9009688679024188,-0.8660254037844386,0.5000000000000001
10,3063,3163,30,2025,7,18,20,59,2025,7,18,21,9,1,0,1,0,0,1,4,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680302,0.6234898018587329,-0.8660254037844387,-0.4999999999999998
20,3035,3202,30,2020,10,10,17,24,2020,10,10,17,44,0,0,1,0,0,1,5,1,-0.9659258262890684,-0.2588190451025206,0.433883739117557,-0.9009688679024196,0.4999999999999998,-0.8660254037844388
12,3012,3238,365,2024,2,15,9,38,2024,2,15,9,50,1,0,0,1,0,1,3,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563141,-1.0,-1.8369701987210294e-16
